,clean_tweet,label,agreement
7752,"('several', 'restaurants', 'stores', 'ventura', 'county', 'recent', 'exposure', 'someone', 'measles', 'good', 'lauren', 'five', 'pm', 'shed')",0.0,1.0
1453,"('health', 'officials', 'delaware', 'valley', 'highlight', 'importance', 'measles', 'vaccine', 'one', 'potential', 'case', 'measles')",-1.0,0.3333333333333333
4607,"('dr', 'steve', 'russell', 'will', 'science', 'friday', 'npr', 'today')",0.0,0.6666666666666666
3906,"('baby', 'contracts', 'measles', 'closing', 'daycare', 'center', 'santa', 'monica', 'high')",0.0,1.0
3207,"('someone', 'dont', 'recogn', 'trying', 'convince', 'senfin', 'levy', 'new', 'per', 'person', 'assessmt', 'everyone', 'covered', 'health', 'insurance', 'immunizations')",0.0,1.0
2441,"('theres', 'link', 'vaccines', 'childhood', 'autism', 'parents', 'still', 'refuse', 'vaccinate', 'kids')",1.0,1.0
4593,"('cdc', 'increased', 'cancer', 'risk', 'polio', 'vaccine')",-1.0,0.6666666666666666
1968,"('take', 'measles', 'return', 'permanently')",0.0,0.6666666666666666
7492,"('statewide', 'health', 'alert', 'issued', 'texas', 'measles', 'state', 'texas', 'issued', 'health', 'alert', 'friday', 'eleven')",0.0,1.0
7024,"('today', 'meningitis', 'perfect', 'gift', 'vaccination', 'cup', 'frist')",1.0,1.0
6003,"('yall', 'swear', 'people', 'dont', 'wanna', 'vaccinate', 'kids', 'crazy', 'lol', 'okay')",-1.0,0.6666666666666666
9782,"('doctor', 'finally', 'discovered', 'gotten', 'virus', 'found')",-1.0,1.0
6318,"('new', 'single', 'mmr', 'studios')",0.0,1.0
3162,"('kids', 'vaccinated')",1.0,1.0
6580,"('sign', 'wavier', 'take', 'child', 'measles', 'party', 'host', 'liable', 'death', 'child')",1.0,0.6666666666666666
6917,"('know', 'vaccines', 'cause', 'autism')",-1.0,1.0
8720,"('now', 'im', 'murdering', 'ranked', 'games', 'figures', 'season', 'oh', 'well', 'free', 'mmr', 'boost')",0.0,1.0
5813,"('vactruthorg', 'launches', 'school', 'school', 'vaccination', 'optout', 'campaign', 'shots', 'school', 'true')",-1.0,0.6666666666666666
1859,"('horrible', 'disease', 'please', 'vaccinated', 'short', 'fun', 'craycray')",1.0,0.6666666666666666
731,"('clearly', 'anyone', 'overlooks', 'privilege', 'play', 'uga', 'vaccinated', 'kid', 'auburn', 'enough', 'measles', 'dammit')",1.0,1.0
8113,"('thanks', 'awesome', 'school', 'nurses', 'student', 'services', 'staff', 'getting', 'students', 'compliance', 'new', 'immunization', 'requirements')",1.0,1.0
9867,"('went', 'research', 'frenzy', 'one', 'time', 'side', 'note', 'jabber', 'vaccines', 'causing', 'autism', 'debunked')",1.0,0.6666666666666666
4892,"('herd', 'immunity', 'comes', 'people', 'amp', 'now', 'natural', 'immunity')",0.0,0.6666666666666666
1763,"('sb', 'new', 'providing', 'immunity', 'civil', 'criminal', 'liability', 'certain', 'health', 'care', 'providers', 'performing')",0.0,0.6666666666666666
9182,"('yeah', 'top', 'hold', 'looking', 'good', 'fell', 'apart', 'oh', 'well', 'mmr')",0.0,1.0
6689,"('even', 'vaccines', 'readily', 'available', 'disease', 'killed', 'million', 'people', 'thats', 'awesome')",1.0,1.0
6745,"('silvito', 'el', 'libre', 'protect', 'children', 'misguided', 'parents', 'measles', 'back', 'child', 'vac')",1.0,1.0
9497,"('jacob', 'thinks', 'measles', 'lol', 'hes', 'mad', 'world')",0.0,1.0
3846,"('measles', 'schmeasles', 'cant', 'stop', 'us', 'disneyland')",0.0,1.0
5331,"('u', 'say', 'u', 'represent', 'corporations', 'will', 'u', 'regulate', 'makers', 'immunization', 'safety', 'children', 'autism', 'cause')",-1.0,0.6666666666666666
6818,"('saying', 'global', 'warming', 'doesnt', 'exist', 'youre', 'cold', 'getting', 'kids', 'vaccinated', 'causes', 'autism', 'oh', 'wait')",1.0,0.6666666666666666
5802,"('vaccinations', 'round', 'childrens', 'healthcare', 'medical', 'associates')",1.0,1.0
3304,"('se', 'quien', 'dijo', 'que', 'oswaldo', 'sánchez', 'podría', 'regresaría', 'nommr', 'es', 'el', 'presente', 'y', 'futuro', 'del', 'arco', 'en', 'chivas')",0.0,1.0
809,"('child', 'measles', 'vaccine')",0.0,1.0
340,"('teaching', 'kiddos', 'stay', 'healthy', 'winter', 'immuniteaclove', 'cinnamon', 'make')",0.0,0.6666666666666666
7441,"('come', 'robin', 'open', 'eyes', 'watch', 'videos', 'youtube', 'johnnychez', 'epidemic', 'spreading', 'measles')",0.0,1.0
8260,"('measles', 'case', 'confirmed', 'central', 'indiana', 'indianapolis', 'ind', 'july', 'state', 'health', 'officials')",0.0,0.6666666666666666
6792,"('measles', 'irene')",0.0,1.0
6160,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health')",0.0,1.0
2373,"('babys', 'doctor', 'appointment', 'hes', 'got', 'vaccines')",1.0,1.0
19,"('beeftalk', 'start', 'calf', 'vaccinations', 'now', 'via', 'good', 'article', 'herd', 'health')",1.0,1.0
756,"('austin', 'cant', 'indicted', 'case', 'counter', 'suit', 'heard', 'state', 'says', 'immunity', 'revoked', 'wasnt', 'truthful')",0.0,0.6666666666666666
4400,"('sars', 'ebola', 'measles', 'flop', 'swine', 'flu', 'confusing', 'lets', 'go', 'back', 'bird', 'flu')",0.0,1.0
9025,"('doctor', 'parents', 'vaccinate', 'kids', 'gtfo')",1.0,1.0
4061,"('let', 'people', 'dont', 'want', 'vaccinate', 'kids', 'give', 'vaccines', 'kids', 'latin', 'america', 'africa')",0.0,1.0
1773,"('imus', 'really', 'telling', 'people', 'chill', 'facts', 'ebola', 'fake', 'vaccineautism', 'crap')",1.0,0.6666666666666666
2251,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health')",0.0,1.0
7213,"('always', 'good', 'sign', 'mills', 'county')",0.0,1.0
3358,"('great', 'time', 'hill', 'today', 'learned', 'vaccine', 'sonograms', 'astronaut', 'eye', 'health', 'nasa', 'scientists')",1.0,0.6666666666666666
8413,"('soaring', 'paradise', 'im', 'closing', 'eyes', 'mmrsolodolo')",0.0,1.0
1668,"('measles', 'eradicated', 'usa', 'thanks', 'antivaccine', 'advocates', 'back', 'took', 'idiots', 'years', 'thanks', 'jenny', 'mccarthy')",1.0,1.0
1289,"('flip', 'flop', 'much', 'dont', 'make', 'parents', 'vax', 'kids', 'must', 'qtined', 'way', 'bigger', 'risk', 'measles', 'spread', 'ebola')",1.0,0.6666666666666666
7320,"('joanandrandykitten', 'went', 'vet', 'yesterday', 'first', 'vaccinations', 'poor', 'babies', 'ear')",1.0,0.6666666666666666
4266,"('vaccines', 'safeurl')",0.0,0.6666666666666666
2965,"('people', 'nih', 'cdc', 'keep', 'talking', 'claimed', 'yall', 'cured', 'need', 'formulated', 'vaccine')",0.0,1.0
7068,"('california', 'outbreak', 'surprises', 'officials', 'news')",0.0,0.6666666666666666
77,"('top', 'colorado', 'doctor', 'says', 'adults', 'worried', 'measles', 'vaccination', 'measles', 'outbreak')",1.0,1.0
4426,"('parents', 'fear', 'chemicals', 'used', 'bundle', 'vaccine', 'shot', 'cocktail', 'will', 'cause', 'harm')",-1.0,0.6666666666666666
3724,"('ik', 'going', 'sick', 'bc', 'u', 'dont', 'vaccinate', 'child')",1.0,1.0
7326,"('unfortunate', 'start', 'katie', 'couric', 'promotes', 'dangerous', 'fear', 'mongering', 'show', 'hpv', 'vaccine')",0.0,0.6666666666666666
1581,"('dont', 'understand', 'parents', 'wont', 'vaccinate', 'kids', 'illegal')",1.0,1.0
4210,"('measles', 'comeback', 'worst', 'year', 'last', 'resurgence', 'failure', 'immunize', 'immunizations', 'percent')",1.0,1.0
8804,"('congestion', 'sinus', 'headache', 'sore', 'throat', 'body', 'aches', 'yep', 'kiddos', 'temporarily', 'defeated', 'immunity', 'system')",0.0,1.0
4248,"('well', 'parents', 'cant', 'vaccinate', 'bc', 'kids', 'compromised', 'immune', 'systems', 'disease', 'transplants', 'etc')",0.0,1.0
8360,"('dont', 'watch', 'news', 'dont', 'want', 'know', 'measles', 'outbreak', 'ohio')",0.0,0.6666666666666666
4653,"('lack', 'vaccinations', 'may', 'lead', 'measles', 'epidemic')",1.0,1.0
1487,"('california', 'disneyland', 'measles', 'outbreak', 'officials')",0.0,1.0
1538,"('antivax', 'used', 'outrageous', 'scare', 'tactics', 'amp', 'lies', 'stop', 'others', 'vaccinating', 'mythsmisinformation', 'continues', 'day')",1.0,1.0
8658,"('measles', 'outbreaks', 'canada', 'outsize', 'us', 'omfg')",0.0,1.0
1195,"('vaccine', 'know', 'rights', 'risks', 'thirty', 'forty', 'vaccinations', 'elementary', 'school', 'ends', 'true')",-1.0,0.6666666666666666
2053,"('now', 'days', 'people', 'punish', 'kids', 'letting', 'measles')",1.0,0.6666666666666666
7637,"('wondering', 'caught', 'flu', 'cdc', 'says', 'years', 'vaccine', 'percent', 'effective')",0.0,0.6666666666666666
5940,"('hmmmm', 'measles', 'outbreakim', 'sure', 'checked', 'illegals', 'crossing', 'border', 'make', 'sure', 'shotsuser')",1.0,0.6666666666666666
4337,"('seneca', 'county', 'confirms', 'measles', 'case', 'student', 'seneca', 'county', 'measles', 'spokesperson', 'seneca', 'c')",0.0,1.0
6837,"('yo', 'know', 'vaccine', 'refusal', 'puts', 'children', 'increased', 'risk', 'developing', 'pertussis', 'infecting', 'young', 'children')",1.0,1.0
99,"('seek', 'bear', 'w', 'see', 'state', 'peoples', 'hearts')",0.0,0.6666666666666666
3112,"('kids', 'die', 'every', 'day', 'measles', 'vaccine', 'costs', 'raising', 'k', 'tonight', 'save', 'k', 'kids')",1.0,1.0
4840,"('mercury', 'removed', 'vaccines')",1.0,0.6666666666666666
2878,"('research', 'doesnt', 'need', 'mercury', 'keep', 'away')",-1.0,1.0
7881,"('childrens', 'museum', 'houston', 'offer', 'free', 'vaccinations')",0.0,1.0
903,"('mmr', 'vaccine', 'amp', 'autism', 'hot', 'topic', 'local', 'leaders', 'dispelling', 'rumors')",1.0,1.0
1755,"('imagine', 'facebook', 'included', 'vaccination', 'history', 'profile', 'page', 'violation', 'privacy', 'important', 'social', 'safety', 'information')",-1.0,0.3333333333333333
6847,"('measles', 'explained', 'really', 'need', 'vaccinate')",-1.0,0.6666666666666666
2397,"('measles', 'psa', 'urges', 'vaccines', 'second', 'spot', 'developed', 'support', 'big', 'cities', 'health', 'coalition')",1.0,1.0
1711,"('forever', 'mad', 'parents', 'dont', 'vaccinate', 'children', 'youre', 'better', 'everyone')",1.0,1.0
5112,"('yeah', 'im', 'vaccineim', 'disease', 'weakened', 'one', 'ta', 'stop', 'people', 'contracting', 'worse', 'kind')",0.0,0.6666666666666666
233,"('jesus', 'didnt', 'vaccinate', 'neither', 'will', 'kids', 'dumbest', 'thing', 'ive', 'heard')",1.0,1.0
4099,"('everyone', 'bring', 'dog', 'alvirne', 'vaccinations', 'support', 'vet', 'kids', 'going', 'kentucky', 'nationals')",1.0,0.6666666666666666
2658,"('back', 'sobe', 'come', 'show', 'love')",0.0,1.0
16,"('increasing', 'number', 'parents', 'skip', 'vaccinations', 'childrencolumbia', 'missourian')",0.0,1.0
7494,"('multistate', 'measles', 'outbreak', 'causing', 'community', 'voice', 'concern', 'antivaccinators')",0.0,1.0
4879,"('babies', 'diagnosed', 'measles', 'chicagoarea', 'daycare', 'center')",0.0,1.0
5138,"('mmr',)",0.0,0.6666666666666666
7781,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'amp', 'boosts', 'healthuser', 'amp')",0.0,1.0
9698,"('expert', 'qampa', 'childhood', 'vaccine', 'safety', 'webmd', 'health', 'newsby', 'kathleen', 'dohenyreviewed', 'jennifer', 'shu', 'mdfor', 'parents')",0.0,0.6666666666666666
5637,"('help', 'prevent', 'overdose', 'deaths', 'calling', 'wa', 'law', 'provides', 'immunity', 'possession', 'charges')",0.0,1.0
1547,"('people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'improves', 'overall', 'health', 'must', 'immortal')",0.0,1.0
3236,"('vaccine', 'spray', 'may', 'work', 'swine', 'flu', 'kids', 'health', 'officials', 'say', 'nasal', 'spray', 'version', 'flu', 'vaccine')",0.0,0.6666666666666666
6779,"('fathom', 'y', 'u', 'wldnt', 'vaccinate', 'ur', 'kids', 'shits', 'debunked', 'people', 'even', 'u', 'bought', 'in', 'join', 'us', 'global', 'trav', 'puts', 'risk')",1.0,0.6666666666666666
2521,"('wheres', 'nhs', 'need', 'measles', 'outbreak', 'children', 'remain', 'risk', 'swansea', 'area')",1.0,1.0
201,"('gov', 'christie', 'parents', 'choice', 'whether', 'vaccinate', 'kids')",0.0,0.6666666666666666
7169,"('government', 'spreading', 'ebola', 'create', 'fear', 'cause', 'people', 'vaccines', 'will', 'harm')",-1.0,0.6666666666666666
5218,"('chick', 'scandals', 'discoverer', 'paris', 'said', 'world', 'powers', 'deliberately', 'knowingly', 'consciously', 'want', 'develop', 'vaccine', 'anything')",0.0,0.6666666666666666
7839,"('repostapp', 'shout', 'boy', 'comin', 'jersey', 'doin')",0.0,1.0
4089,"('vaccinations', 'kids', 'required', 'lawhave', 'mercury')",-1.0,1.0
578,"('yes', 'watching', 'abt', 'important', 'vaccinate', 'whole', 'family', 'kids')",1.0,1.0
5177,"('h', 'new', 'provides', 'immunity', 'liability', 'health', 'care', 'facility', 'health', 'care', 'provider', 'person', 'closely', 'held')",0.0,1.0
2513,"('sailed', 'years', 'measles', 'broke', 'ship', 'lost', 'way', 'fog')",1.0,0.6666666666666666
2916,"('know', 'ive', 'got', 'typhoid', 'fever', 'measles', 'mumps', 'maybe', 'case', 'black', 'plague', 'im', 'illest')",0.0,1.0
4430,"('state', 'lawmakers', 'fighting', 'school', 'vaccine', 'exemptions', 'one', 'state', 'set', 'standard', 'mandatory', 'immunizations')",0.0,1.0
8917,"('senate', 'okd', 'lyme', 'disease', 'bill', 'hoyse', 'provides', 'docs', 'immunity', 'prescribing', 'lt', 'treatment')",0.0,1.0
5304,"('mmr', 'rocks')",0.0,1.0
7168,"('lindborg', 'sudanese', 'govt', 'agreed', 'wk', 'ceasefire', 'access', 'give', 'polio', 'vaccines', 'kids', 'use', 'opening', 'test', 'commitment')",0.0,0.6666666666666666
8577,"('revised', 'authoritative', 'guide', 'vaccine', 'legal', 'exemptions', 'recommended', 'rt')",0.0,0.6666666666666666
668,"('threekid', 'vaccine', 'catchup', 'appt', 'yay', 'im', 'oversharenting')",1.0,1.0
4834,"('kid', 'public', 'school', 'isnt', 'vaccinated', 'wouldnt', 'endanger', 'unvaccinated', 'kids')",0.0,0.6666666666666666
7583,"('back', 'school', 'protect', 'kids', 'amp')",0.0,0.6666666666666666
3077,"('kid', 'behind', 'vaccines', 'catch', 'today', 'answers', 'fingertips', 'check', 'cdc', 'vaccine', 'schedules', 'app')",1.0,0.6666666666666666
7196,"('mom', 'called', 'remind', 'worry', 'getting', 'measles', 'cause', 'im', 'vaccinated')",1.0,1.0
5894,"('measles', 'outbreak', 'grows', 'children', 'urged', 'vaccinate', 'california', 'gripped', 'measles', 'outbreak', 'dr', 'charles')",0.0,0.6666666666666666
5643,"('dozen', 'people', 'new', 'york', 'city', 'test', 'positive', 'measles', 'virus', 'health', 'officials', 'say')",0.0,1.0
6938,"('lived', 'countries', 'africa', 'polio', 'measles', 'host', 'preventable', 'diseases', 'ravages', 'communities')",1.0,0.6666666666666666
348,"('whoever', 'ebola', 'vaccine', 'going', 'make', 'lot', 'money', 'amp', 'give', 'thanks', 'cdc')",0.0,1.0
3531,"('opinion', 'vaccinate', 'children', 'looking', 'best', 'interest')",1.0,1.0
7016,"('thats', 'insane', 'risks', 'child', 'contracting', 'measles', 'amp', 'dying', 'far', 'worse', 'risks', 'vaccinating')",1.0,1.0
6801,"('yup', 'babies', 'young', 'vaccinated', 'sick', 'bc', 'grownups', 'opt', 'public', 'health')",1.0,1.0
6744,"('shots', 'mmr', 'vaccine', 'included')",0.0,0.6666666666666666
2818,"('ms', 'parents', 'fighting', 'vaccine', 'waiver', 'amp', 'philosophical', 'exemption', 'children')",-1.0,0.6666666666666666
1138,"('amid', 'measles', 'outbreak', 'one', 'crucial', 'group', 'required', 'vaccinate', 'much', 'attention', 'ongoing')",0.0,0.6666666666666666
397,"('lets', 'send', 'measles', 'isis', 'via', 'illegals', 'us')",0.0,1.0
7994,"('old', 'schoolseeing', 'kids', 'die', 'h', 'flu', 'disease', 'new', 'schoolvaccine', 'preventable', 'disease')",1.0,1.0
5227,"('tuberculosis', 'measles', 'wiped', 'still', 'comes', 'time', 'time')",0.0,1.0
1639,"('please', 'children', 'vaccinated', 'worth', 'risk', 'infecting', 'others', 'enduring', 'pain', 'causes', 'child')",1.0,1.0
7797,"('scientific', 'research', 'whatsoever', 'showing', 'connection', 'vaccinations', 'autism', 'one', 'discredited', 'article', 'quack')",1.0,1.0
8703,"('daily', 'talker', 'flu', 'vaccines', 'mandatory', 'every', 'child', 'going', 'preschool', 'day', 'care', 'new', 'york', 'city', 'will')",0.0,0.6666666666666666
958,"('children', 'illinois', 'day', 'care', 'diagnosed', 'measles')",0.0,0.6666666666666666
5170,"('urged', 'flu', 'pregnant', 'women', 'thimerosal', 'gave', 'everyone')",1.0,0.6666666666666666
9284,"('ebola', 'made', 'scare', 'public', 'eventually', 'taking', 'another', 'vaccinenot', 'sending', 'find', 'shit')",-1.0,0.6666666666666666
7964,"('african', 'nations', 'celebrate', 'percent', 'drop', 'child', 'mortality', 'rates', 'due', 'immunization')",1.0,0.6666666666666666
717,"('parents', 'states', 'right', 'vaccinate', 'children', 'putting', 'us', 'danger', 'bullshit', 'vaccinate', 'dirty', 'little', 'bastards')",1.0,1.0
2301,"('lol', 'soooo', 'wanted', 'go', 'disneyland', 'now', 'im', 'ehhh', 'idk', 'want', 'measles')",0.0,1.0
7188,"('nearly', 'cases', 'injury', 'compensated', 'us', 'fed', 'gov', 'totaling', 'nearly', 'billion')",-1.0,0.6666666666666666
1610,"('murphy', 'rejects', 'playing', 'cosby', 'snl', 'news', 'response', 'isis', 'putin', 'amp', 'means', 'recent', 'measles', 'outbreak')",0.0,1.0
1728,"('yes', 'plain', 'measles', 'vaccine', 'good', 'question', 'avoid')",0.0,0.6666666666666666
1353,"('flu', 'vaccination', 'safe', 'uhhhh')",-1.0,1.0
2364,"('ohio', 'dept', 'health', 'emphasizing', 'importance', 'vaccinating', 'kids', 'ha')",1.0,1.0
5393,"('father', 'children', 'ages', 'amp', 'tested', 'see', 'measles', 'vaccine', 'literally')",0.0,0.6666666666666666
4090,"('amazing', 'somebodys', 'firm', 'belief', 'vaccinations', 'harmful', 'changed', 'kids', 'sick', 'talk', 'ironic')",1.0,1.0
7338,"('shaunas', 'world', 'molasses', 'amp', 'measles', 'thing', 'oh')",0.0,1.0
6133,"('pro', 'immigration', 'wouldnt', 'expect', 'us', 'let', 'measles', 'whooping', 'cough', 'etc')",0.0,0.6666666666666666
2646,"('governor', 'weighs', 'criticism', 'hpv', 'vaccine', 'letter', 'indiana', 'state', 'department', 'health', 'sent', 'letters')",1.0,0.6666666666666666
4589,"('bnv', 'bitch', 'nigga', 'virus', 'beware', 'outbreak', 'southern', 'cali', 'may', 'spread', 'quickly', 'vaccinations', 'stay', 'safe')",0.0,0.6666666666666666
2668,"('parentspeople', 'think', 'vaccines', 'bad', 'fucking', 'idiots', 'need', 'go', 'back', 'catch', 'shit', 'disease', 'fuck')",1.0,1.0
4474,"('average', 'people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'boosts', 'health', 'hell', 'yah')",0.0,1.0
2141,"('shouldnt', 'worry', 'measles', 'measles', 'become', 'relatively', 'rare', 'united', 'states', 'thanks')",-1.0,0.3333333333333333
3317,"('hope', 'shitty', 'little', 'kids', 'measles')",1.0,0.6666666666666666
399,"('heres', 'proof', 'mmr', 'measles', 'vaccine', 'insert', 'says', 'causes', 'measles')",-1.0,1.0
58,"('yeah', 'ill', 'stick', 'regular', 'vaccines', 'oh', 'wait', 'gives', 'autism')",-1.0,0.6666666666666666
6516,"('complain', 'live', 'longer', 'complaining', 'releases', 'tension', 'increases', 'immunity', 'boosting', 'healthuser')",0.0,1.0
6290,"('another', 'one', 'cdc', 'says', 'states', 'see', 'high', 'levels', 'flu', 'illnesses', 'signs', 'point', 'flaw', 'years', 'vaccine')",0.0,0.6666666666666666
630,"('antivaccine', 'parents', 'similar', 'religious', 'crazies', 'choose', 'pray', 'sick', 'child', 'instead', 'taking', 'hospital')",1.0,1.0
5970,"('kids', 'got', 'sent', 'home', 'school', 'gilbert', 'one', 'little', 'bastard', 'mumps', 'vaccinate', 'damn', 'kids')",1.0,1.0
