,safe_tweet,label,agreement
4833,authorities report king county measles exposure authorities say international traveler coming central asia,0.0,1.0
4834,cdc urging parents flu vaccines children cdc urging parents children,1.0,0.6666666666666666
4835,billboard says adverse reactions vaccines lead shaken baby thats one havent heard,1.0,0.6666666666666666
4836,kid public school isnt vaccinated wouldnt endanger unvaccinated kids,0.0,0.6666666666666666
4837,amnews industry mistrust pervasive really link vaccine autism cellphones cancer,0.0,0.6666666666666666
4838,daughter vaccine injured vaccines safe,-1.0,0.6666666666666666
4839,state public health still cases measles ia influenza rates dropping,0.0,0.6666666666666666
4840,critics blast abc naming mccarthy cohost view opinions childhood vaccinations,0.0,0.6666666666666666
4841,police scared job want authoritarian power wth immunity thought cherished freedom country,0.0,1.0
4842,mercury removed vaccines,1.0,0.6666666666666666
4843,fact people choosing vaccinate children angers end,1.0,1.0
4844,real vaccine formula curing strains ebola american way health care,1.0,1.0
4845,hey saw video dr oz says doesnt children anyone know anything,0.0,0.6666666666666666
4846,one died measles us last unarmed black man killed police protest,0.0,1.0
4847,even say vaccine affects kids better major disease polio measles prominent,1.0,1.0
4848,ethiopia immunization measles mumps rubella part ll bam dallas county health human services,1.0,0.6666666666666666
4849,discover magazine reported percent kids caught pertussis washington fully vaccinated,-1.0,0.6666666666666666
4850,mississippi children vaccinated state highest infant mortality rate usa,-1.0,0.3333333333333333
4851,tbt madhatterdc,0.0,1.0
4852,chris christie says parents need choice vaccinating children,0.0,0.6666666666666666
4853,amish say measles misdiagnosed holmes county hospital group amish knox county residents,0.0,1.0
4854,logic measles vaccinations stopped today adverse public health issue,1.0,1.0
4855,amnews decades old research leads possible hiv vaccine kids researchers duke university,0.0,0.6666666666666666
4856,got vaccines stay tuned gradual progress across autistic spectrum,-1.0,0.3333333333333333
4857,omg carisi may measles nah nice rollins,0.0,1.0
4858,study finds physicians agreeing delay childhood shots parents request recent measles outbreak,0.0,0.6666666666666666
4859,children will completely vaccinated dont want getting weird illness couldve prevented,1.0,1.0
4860,reading measles makes increasingly appalled nonvaxers rna virus hivaids akareal dangerous come,1.0,0.6666666666666666
4861,breaking confirmed case measles spokane will information soon kiddin,0.0,0.6666666666666666
4862,roses red grasses green child caught autism mmr vaccine,-1.0,0.6666666666666666
4863,got postcard health harmony reminding us upcoming vaccinations,0.0,0.6666666666666666
4864,u really feel parents dont vaccinate kids,0.0,0.6666666666666666
4865,nurse says measles happening school year best case scenario illness contained one area,0.0,1.0
4866,flu deaths reported san diego vaccinated,1.0,0.6666666666666666
4867,vaccines dangerous pediatricians provax alleged vaccine injury finders,1.0,1.0
4868,cdc flu vaccine percent effective season,0.0,0.6666666666666666
4869,busted thats immunity whats needed truth,0.0,1.0
4870,comic explains history behind mmr vac news pic mccarthy kind pissed,0.0,0.6666666666666666
4871,health alert ms vaccine prevention interesting possibly promising,0.0,1.0
4872,create zombie disease create vaccine use vaccine destroy documents release disease,0.0,1.0
4873,mmr shot lentz public health center,0.0,0.6666666666666666
4874,low cost vaccination day kids getting annual shots silicon valley animal control authority,1.0,0.6666666666666666
4875,got done shooting photos williamsburg w creep williamsburg,0.0,1.0
4876,mmr yr anniversary,0.0,1.0
4877,sis law doesnt believe vaccination kids tons issues,1.0,1.0
4878,adults cancer die exposure measles leaving behind families wondering others dont vaccinate,1.0,1.0
4879,go bill west deptford,0.0,1.0
4880,embarrassed autistic child terrible parent excuse put rest us risk,1.0,1.0
4881,babies diagnosed measles chicagoarea daycare center,0.0,1.0
4882,killed measles heartwrenching story last michigan death yearold tammy bowman,0.0,1.0
4883,ousted mayor central district health immunizations,0.0,0.6666666666666666
4884,hate listening opinions vaccinating children,1.0,1.0
4885,smh babies wont hepatitis b vaccine without consent,-1.0,0.6666666666666666
4886,im really less provaccine antichildren,1.0,1.0
4887,hope u measles,0.0,1.0
4888,college middle school sniffling coughing kids everywhere need update vaccinations,1.0,1.0
4889,vaccines bringing death rates measles myr k gates metric success lives saved,1.0,1.0
4890,rt mmr lol,0.0,1.0
4891,measles measles vaccinating kids debate,1.0,1.0
4892,yup health services screwed finally done rabies vaccination years,1.0,0.6666666666666666
4893,lasted three days new facebook group parents pissing hippies vaccine truth oh well,1.0,1.0
4894,herd immunity comes people amp now natural immunity,0.0,0.6666666666666666
4895,plano isd barred releasing immunization statistics despite measles threat,0.0,1.0
4896,vaccineautism claim study published andrew wakefield later shown fraudulent,1.0,0.6666666666666666
4897,cdc state health officials confirm suspected case measles princeton university princeton university says,0.0,1.0
4898,hb update public finance whistleblower liberty fund act immunity award funds effective date,0.0,1.0
4899,kids fully vaccinated fully functional honor roll students ages amp js,1.0,1.0
4900,idea social media campaign ice bucket challenge except kids getting vaccinated,1.0,1.0
4901,measles vaccine cancer treatment amazing,1.0,0.6666666666666666
4902,antigmo movement antiscience reactionary blame autism childhood immunizations,1.0,1.0
4903,women took health seriously prevent pregnancy prevent flu flu vaccine known prophylaxis,1.0,0.6666666666666666
4904,johns hopkins scientist slams effectiveness flu highlights risks,-1.0,0.6666666666666666
4905,documentary targeting preservative vaccines premieres hollywood,0.0,1.0
4906,amnews child immunization clinic tuesday windham childhood immunization clinic free hiv testing,1.0,0.6666666666666666
4907,hpv safe anticancer vaccine safe anti cancer dont hesitate,1.0,0.6666666666666666
4908,community briefing travis county health department offers meningitis vaccine input sought round rock summer,0.0,0.6666666666666666
4909,merck explaining mmr vaccine claims,-1.0,0.6666666666666666
4910,children vaccinations sick children either,-1.0,1.0
4911,new case measles reported santa monica infant toddler center,0.0,1.0
4912,sure cold flu vaccine feel dead indian creek elementary,0.0,1.0
4913,theres serious side effect vaccinating kid called polio measles mumps rubella,1.0,1.0
4914,florida mom kidnaps daughter avoid vaccines learning black history,-1.0,0.6666666666666666
4915,aids n new vaccines malaria hiv ebola spread diseases say shocking stats,-1.0,0.6666666666666666
4916,thank saying mother vaccine damaged child saw grave effects,-1.0,1.0
4917,thanks parents refuse vaccinate great map shows spread linked,1.0,1.0
4918,maternal mortality rate highest infant mortality rate among developed countries mmr us going,0.0,0.6666666666666666
4919,lady facebook running vaccines cause autism campaignits taking everything inform uneducated,1.0,1.0
4920,swiftwater past mt pocono worlds largest vaccine pharmaceutical company,0.0,1.0
4921,thepalacenj palace,0.0,1.0
4922,hear dont bring measles back im gonna lose shit called vaccinations people,1.0,1.0
4923,hb update torts providing immunity certain persons producing riskassessment reports schools eff,0.0,1.0
4924,via australia stop payments families refuse child vaccinations good ya fear diseases,1.0,0.6666666666666666
4925,clark county reports fifth measles case infant become fifth confirmed measles case clark county,0.0,1.0
4926,confirmed cases measles likely contracted trip disneyparks calif,0.0,0.6666666666666666
4927,guy said vaccines cause autism got medical license revoked,1.0,1.0
4928,parents support antivaccine activists child services take kids away allowed kids period,1.0,1.0
4929,people meningitis vaccinedid sick side effects im scared,0.0,1.0
4930,oh havent seen latest year old girl vaccine side effects state paralyzation occur google quite sad,-1.0,1.0
4931,good im feeling nostalgic measles retro fun ugh,0.0,0.6666666666666666
4932,sandyhook real wasnt led jews darren wilson murderer amp mmr vax doesnt cause autism,1.0,1.0
4933,oh great report measles co,0.0,1.0
4934,mmr bad,0.0,1.0
4935,spread polio officially world health emergency,0.0,1.0
4936,chicago expands meningitis vaccine recommendation chicago public health officials expanded meningitis,0.0,0.6666666666666666
4937,cdc considering recommending hpv vaccinations boys,0.0,0.6666666666666666
4938,vaccinationexemption data missing state schools amid rising concern vaccination status,0.0,1.0
4939,young smallpox measles affected eyes sister got polio many others preventable now,1.0,0.6666666666666666
4940,amnews bulletin hiv vaccine awareness day although path developing safe effective hiv,0.0,0.6666666666666666
4941,vaccinate child office dr russell saunders pediatrician makes sense,1.0,1.0
4942,measles,0.0,1.0
4943,real reason measles cases spiked ohio amish via,0.0,1.0
4944,bills banning vaccine exemptions fail northwest legislative efforts put pressure parents,0.0,1.0
4945,americans die vaccinepreventable diseases breast cancer hivaids motor vehicle accidents,1.0,1.0
4946,know certain high school throwing complete shit fit vaccine said daughter need,-1.0,1.0
4947,glenn beck hurt children avoid complying nonexistent dictates evil government,1.0,1.0
4948,future topics healthcareassociated infections hep c climate change vector borne diseases vaccine misconceptions,0.0,1.0
4949,agree vaccinate kids dont expose kid stupidity,1.0,1.0
4950,definitely disagreeing re issues antivaccine idiots babies dont good immunity,1.0,1.0
4951,people complain live longer releasing tension increases immunity improves overall health,0.0,1.0
4952,indiana state department health issued immunization changes,0.0,1.0
4953,comment post will donate vaccine child need join us,1.0,1.0
4954,huck aint tryna hear wants immunity fam,0.0,1.0
4955,wrapped nursing school clinicals one last set immunizations getting real,1.0,0.6666666666666666
4956,measleslike virus likely behind dolphin deaths,0.0,1.0
4957,cdc kindergartners colorado lowest measles vaccination rate nation health experts say,0.0,1.0
4958,people believe want believe makes sense j mellencamp vaccinate kids,1.0,1.0
4959,cant handle measles let alone ebola nj last job creation christie catastrophic mistake nation,0.0,0.6666666666666666
4960,gonna makem sweat madhatterdc,0.0,1.0
4961,mmr jab warning measles cases soar easter,0.0,0.6666666666666666
4962,whats difference,0.0,1.0
4963,pertussis cases rise north carolina dhhs provides vaccines children adults raleigh nc,1.0,0.6666666666666666
4964,disney measles outbreak mousetrap ignorance,0.0,0.6666666666666666
4965,please rt vaccinate children ignorant hippies,1.0,0.6666666666666666
4966,babies vaccinated grown great thanks,1.0,1.0
4967,io read roald dahls heartrending endorsement child vaccination,1.0,1.0
4968,speechless met people proud vaccinating kids scientific proof,-1.0,0.3333333333333333
4969,nationalism infantile disease measles mankind,0.0,1.0
4970,people idiotsi live city now took greyhound morningif chose amtrack wouldve exposed measles,0.0,0.6666666666666666
